1743184276.800,-0.6164,1.1679,0.3948,-1.9981
1743184276.816,-0.6164,1.1680,0.3948,-1.9981
1743184276.833,-0.6164,1.1679,0.3948,-1.9981
1743184276.849,-0.6164,1.1679,0.3948,-1.9981
1743184276.865,-0.6164,1.1679,0.3948,-1.9981
1743184276.883,-0.6164,1.1679,0.3948,-1.9981
1743184276.899,-0.6164,1.1679,0.3948,-1.9981
1743184276.908,-0.6164,1.1679,0.3948,-1.9981
1743184276.908,-0.6164,1.1679,0.3948,-1.9981
1743184276.908,-0.6164,1.1679,0.3948,-1.9981
1743184276.908,-0.6164,1.1679,0.3948,-1.9981
1743184276.908,-0.6164,1.1679,0.3948,-1.9981
1743184276.908,-0.6164,1.1679,0.3948,-1.9981
1743184276.908,-0.6164,1.1679,0.3948,-1.9981
1743184276.908,-0.6164,1.1679,0.3948,-1.9981
1743184276.908,-0.6164,1.1679,0.3948,-1.9981
1743184276.908,-0.6164,1.1679,0.3948,-1.9981
1743184276.908,-0.6164,1.1679,0.3948,-1.9981
1743184277.335,-0.6164,1.1679,0.3948,-1.9981
1743184277.365,-0.6164,1.1679,0.3948,-1.9981
1743184277.383,-0.6164,1.1679,0.3948,-1.9981
1743184277.399,-0.6164,1.1679,0.3948,-1.9981
1743184277.416,-0.6164,1.1679,0.3948,-1.9981
1743184277.427,-0.6164,1.1679,0.3948,-1.9981
1743184277.449,-0.6164,1.1679,0.3948,-1.9981
1743184277.467,-0.6164,1.1679,0.3948,-1.9981
1743184277.482,-0.6164,1.1679,0.3948,-1.9981
1743184277.499,-0.6164,1.1679,0.3948,-1.9981
1743184277.516,-0.6164,1.1679,0.3948,-1.9981
1743184277.524,-0.6164,1.1679,0.3948,-1.9981
1743184277.541,-0.6164,1.1679,0.3948,-1.9982
1743184277.567,-0.6164,1.1679,0.3948,-1.9981
1743184277.582,-0.6164,1.1679,0.3948,-1.9981
1743184277.600,-0.6164,1.1679,0.3948,-1.9981
1743184277.616,-0.6164,1.1679,0.3948,-1.9981
1743184277.632,-0.6164,1.1679,0.3948,-1.9981
1743184277.649,-0.6164,1.1679,0.3948,-1.9981
1743184277.665,-0.6164,1.1679,0.3948,-1.9981
1743184277.682,-0.6164,1.1679,0.3948,-1.9982
1743184277.699,-0.6164,1.1679,0.3948,-1.9981
